0,1,2,3,4,5,6,7,8,9
-1.250906025603725,-1.1652133857165705,0.5242377908622191,-0.5463428322899035,-1.0322707003103744,-0.559308837092967,-0.33677949396221285,-0.2538379823042437,0.8210402808980463,-0.6459361888690732
1.5321836190204035,-0.6634852657903861,-0.3456258001702244,-0.5463428322899035,1.3418569452976625,-0.559308837092967,-0.33677949396221285,-0.2538379823042437,0.8210402808980463,-0.6459361888690732
-0.20724740886967682,-0.11812861369670752,1.3941013818946626,0.5355316792760789,-1.0322707003103744,-0.559308837092967,-0.33677949396221285,-0.2538379823042437,0.8210402808980463,1.54814053962642
1.2712689648368916,-0.27082847628293755,-1.2154893912026679,-0.6602243598231647,0.1547931224936441,-0.559308837092967,-0.33677949396221285,-0.2538379823042437,-1.217967039212996,-0.6459361888690732
1.3582405162313955,0.7326277635694312,1.3941013818946626,0.8202354981092322,0.1547931224936441,-0.559308837092967,-0.33677949396221285,-0.2538379823042437,0.8210402808980463,-0.6459361888690732
1.2712689648368916,-0.5544139353716504,1.3941013818946626,0.1369463329096645,-1.0322707003103744,1.4201561781790355,2.969301925823908,-0.2538379823042437,0.8210402808980463,-0.6459361888690732
1.5321836190204035,0.1872711114757525,0.5242377908622191,-0.09081672215685821,0.1547931224936441,-0.559308837092967,-0.33677949396221285,-0.2538379823042437,0.8210402808980463,-0.6459361888690732
1.3582405162313955,-0.24901421019919037,0.5242377908622191,0.1369463329096645,1.3418569452976625,-0.559308837092967,-0.33677949396221285,-0.2538379823042437,-1.217967039212996,-0.6459361888690732
-0.903019820025709,1.4743128104168342,-0.3456258001702244,-1.1157504699562102,-1.0322707003103744,-0.559308837092967,2.969301925823908,-0.2538379823042437,0.8210402808980463,-0.6459361888690732
1.5321836190204035,-0.22719994411544325,-1.2154893912026679,-0.09081672215685821,1.3418569452976625,0.8670703650883289,-0.33677949396221285,-0.2538379823042437,0.8210402808980463,1.54814053962642
0.5754965536808594,0.20908537755949966,0.5242377908622191,0.5924724430427096,0.1547931224936441,-0.559308837092967,-0.33677949396221285,-0.2538379823042437,0.8210402808980463,-0.6459361888690732
1.3582405162313955,-1.1652133857165705,1.3941013818946626,-0.8879874148896875,0.1547931224936441,0.6341921279975051,-0.33677949396221285,-0.2538379823042437,-1.217967039212996,-0.6459361888690732
0.22761034810284328,1.910598132091777,0.5242377908622191,-0.31857977722338093,-1.0322707003103744,3.321995114420763,-0.33677949396221285,-0.2538379823042437,-1.217967039212996,-0.6459361888690732
-1.250906025603725,0.5362993688157068,-1.2154893912026679,1.1618800807090162,-1.0322707003103744,-0.559308837092967,-0.33677949396221285,-0.2538379823042437,0.8210402808980463,-0.6459361888690732
0.8364112078643714,0.3835995062294768,-1.2154893912026679,-0.03387595839022763,0.1547931224936441,-0.559308837092967,-0.33677949396221285,-0.2538379823042437,-1.217967039212996,-0.6459361888690732
0.7494396564698674,-0.5762282014553975,1.3941013818946626,0.47859091550944827,0.1547931224936441,-0.559308837092967,-0.33677949396221285,-0.2538379823042437,0.8210402808980463,-0.6459361888690732
-1.685763782576245,-0.27082847628293755,1.3941013818946626,-0.20469824969011952,-1.0322707003103744,-0.559308837092967,2.969301925823908,-0.2538379823042437,-1.217967039212996,-0.6459361888690732
0.5754965536808594,-0.947070724879099,1.3941013818946626,-0.6032835960565343,0.1547931224936441,0.9058834046034663,2.969301925823908,-0.2538379823042437,0.8210402808980463,-0.6459361888690732
-0.46816206305318886,0.07819978105701679,1.3941013818946626,0.25082786044292565,-1.0322707003103744,-0.559308837092967,2.969301925823908,3.9395207562019845,0.8210402808980463,-0.6459361888690732
-1.163934474209221,0.10001404714076394,-1.2154893912026679,-1.0588097061895794,-1.0322707003103744,-0.559308837092967,-0.33677949396221285,-0.2538379823042437,-1.217967039212996,-0.6459361888690732
0.6624681050753634,0.40541377231322395,-1.2154893912026679,0.4216501517428178,0.1547931224936441,1.9247256918758204,-0.33677949396221285,-0.2538379823042437,0.8210402808980463,-0.6459361888690732
-1.7727353339707492,-0.8598136605441105,1.3941013818946626,-0.5463428322899035,1.3418569452976625,-0.559308837092967,-0.33677949396221285,-0.2538379823042437,0.8210402808980463,-0.6459361888690732
-0.033304306080668776,1.2779844156631097,1.3941013818946626,2.1298730647417377,1.3418569452976625,-0.559308837092967,-0.33677949396221285,3.9395207562019845,0.8210402808980463,1.54814053962642
-0.38119051165868484,-1.2306561839678118,-1.2154893912026679,-0.774105887356426,1.3418569452976625,-0.559308837092967,-0.33677949396221285,-0.2538379823042437,-1.217967039212996,1.54814053962642
-0.5551336144476929,0.3181567079782354,-0.3456258001702244,-0.03387595839022763,-1.0322707003103744,-0.559308837092967,-0.33677949396221285,-0.2538379823042437,-1.217967039212996,-0.6459361888690732
0.22761034810284328,-1.4487988448052833,-1.2154893912026679,-0.8879874148896875,1.3418569452976625,-0.559308837092967,-0.33677949396221285,-0.2538379823042437,-1.217967039212996,1.54814053962642
0.14063879670833926,0.44904230448071825,-0.3456258001702244,1.1049393169423856,0.1547931224936441,-0.559308837092967,-0.33677949396221285,-0.2538379823042437,-1.217967039212996,-0.6459361888690732
0.8364112078643714,-1.1652133857165705,1.3941013818946626,-0.7171651235897955,1.3418569452976625,-0.559308837092967,-0.33677949396221285,-0.2538379823042437,-1.217967039212996,-0.6459361888690732
-0.38119051165868484,0.40541377231322395,1.3941013818946626,-0.6602243598231647,-1.0322707003103744,1.556001816482016,-0.33677949396221285,-0.2538379823042437,-1.217967039212996,-0.6459361888690732
-1.511820679787237,-0.48897113712040896,1.3941013818946626,0.1369463329096645,-1.0322707003103744,1.6724409350274279,-0.33677949396221285,-0.2538379823042437,0.8210402808980463,-0.6459361888690732
0.3145818994973473,-1.3397275143865477,-1.2154893912026679,-0.8879874148896875,1.3418569452976625,0.42072041066425,2.969301925823908,-0.2538379823042437,-1.217967039212996,-0.6459361888690732
-1.163934474209221,1.2561701495793627,1.3941013818946626,-0.4894020685232728,0.1547931224936441,3.438434232966175,-0.33677949396221285,-0.2538379823042437,0.8210402808980463,-0.6459361888690732
0.4015534508918513,-0.6634852657903861,1.3941013818946626,-0.09081672215685821,-1.0322707003103744,-0.559308837092967,-0.33677949396221285,-0.2538379823042437,0.8210402808980463,1.54814053962642
-1.163934474209221,2.063297994678007,-1.2154893912026679,2.585399174874783,1.3418569452976625,2.0799778499363697,2.969301925823908,3.9395207562019845,0.8210402808980463,-0.6459361888690732
-1.4248491283927331,0.14364257930825824,-0.3456258001702244,0.30776862420955636,-1.0322707003103744,-0.559308837092967,-0.33677949396221285,-0.2538379823042437,-1.217967039212996,1.54814053962642
0.7494396564698674,-1.3615417804702947,-0.3456258001702244,-1.0018689424229488,1.3418569452976625,-0.559308837092967,-0.33677949396221285,-0.2538379823042437,0.8210402808980463,-0.6459361888690732
-0.20724740886967682,1.8233410677567885,-1.2154893912026679,0.25082786044292565,-1.0322707003103744,-0.559308837092967,-0.33677949396221285,-0.2538379823042437,0.8210402808980463,-0.6459361888690732
